date,route,stop,time,location,drumming,seen,comment
2015-05-06,2,10,06:53,ADJ121,0,0,
2015-05-06,2,11,07:04,ADJ160,0,0,
2015-05-06,2,12,07:13,ADJ210,0,0,
2015-05-06,2,13,07:25,ADJ260,0,0,
2015-05-06,2,2,05:21,ADJ40,0,1,
2015-05-06,2,1,05:09,ADJ5,0,0,
2015-05-06,1,3,05:44,CL100,0,0,
2015-05-06,1,4,05:54,CL140,0,0,
2015-05-06,1,5,06:03,CL190,0,0,
2015-05-06,1,6,06:12,CL235,1,0,
2015-05-06,1,7,06:22,CL285,0,0,
2015-05-06,1,8,06:32,CL335,0,0,
2015-05-06,1,1,05:20,CL5,0,0,
2015-05-06,1,2,05:34,CL55,0,0,
2015-05-06,1,16,07:53,DP110,0,0,
2015-05-06,1,17,08:02,DP160,0,0,
2015-05-06,1,15,07:41,DP40,1,0,
2015-05-06,2,8,06:24,LSB30,0,0,
2015-05-06,2,9,06:34,LSB80,1,0,
2015-05-06,2,3,05:31,SB10,0,0,
2015-05-06,2,5,05:49,SB105,1,0,
2015-05-06,2,6,05:59,SB150,0,0,
2015-05-06,2,7,06:11,SB202,0,0,
2015-05-06,2,4,05:40,SB55,1,0,
2015-05-06,1,9,06:41,SC0,0,0,
2015-05-06,1,12,07:06,SC130,0,0,
2015-05-06,1,13,07:14,SC180,0,0,
2015-05-06,1,10,06:49,SC40,1,0,
2015-05-06,1,11,06:58,SC85,0,0,
2015-05-06,1,14,07:31,WL135,0,0,
2015-05-06,2,14,07:35,WL45,1,0,
2015-05-06,2,15,07:45,WL84,0,0,
2015-05-08,2,10,05:36,ADJ121,1,0,
2015-05-08,2,11,05:44,ADJ160,0,0,
2015-05-08,2,12,05:53,ADJ210,0,0,
2015-05-08,2,13,06:02,ADJ260,0,0,
2015-05-08,2,2,05:25,ADJ40,0,0,
2015-05-08,2,1,05:17,ADJ5,0,0,
2015-05-08,1,3,05:29,CL100,0,0,
2015-05-08,1,4,05:39,CL140,0,0,
2015-05-08,1,5,05:49,CL190,0,0,
2015-05-08,1,6,06:02,CL235,0,0,
2015-05-08,1,7,06:12,CL285,0,0,
2015-05-08,1,8,06:23,CL335,0,0,
2015-05-08,1,1,05:10,CL5,0,0,
2015-05-08,1,2,05:20,CL55,0,0,
2015-05-08,1,16,07:53,DP110,0,0,
2015-05-08,1,17,08:04,DP160,1,0,
2015-05-08,1,15,07:42,DP40,0,0,
2015-05-08,2,8,07:51,LSB30,0,0,
2015-05-08,2,9,08:02,LSB80,1,0,
2015-05-08,2,3,07:01,SB10,1,0,
2015-05-08,2,5,07:18,SB105,0,0,
2015-05-08,2,6,07:27,SB150,0,1,*grouse at SB170
2015-05-08,2,7,07:38,SB202,0,0,
2015-05-08,2,4,07:09,SB55,0,0,
2015-05-08,1,9,06:33,SC0,0,0,
2015-05-08,1,12,07:03,SC130,0,0,
2015-05-08,1,13,07:13,SC180,0,0,
2015-05-08,1,10,06:42,SC40,1,0,
2015-05-08,1,11,06:52,SC85,0,0,
2015-05-08,1,14,07:30,WL135,0,0,
2015-05-08,2,14,06:12,WL45,1,0,
2015-05-08,2,15,06:23,WL84,0,0,
2016-05-06,1,16,05:09,AD5,0,0,
2016-05-06,2,10,06:45,ADJ121,1,0,
2016-05-06,2,11,06:54,ADJ160,0,0,
2016-05-06,2,12,07:04,ADJ210,0,0,
2016-05-06,2,13,07:13,ADJ260,0,0,
2016-05-06,2,2,05:10,ADJ40,0,0,
2016-05-06,1,3,05:40,CL100,0,0,
2016-05-06,1,4,05:50,CL140,0,0,
2016-05-06,1,5,05:58,CL190,0,0,
2016-05-06,1,6,06:09,CL235,0,0,
2016-05-06,1,7,06:18,CL285,0,0,
2016-05-06,1,8,06:31,CL335,0,0,
2016-05-06,1,1,05:21,CL5,0,0,
2016-05-06,1,2,05:31,CL55,1,0,
2016-05-06,2,16,07:44,DP110,1,0,
2016-05-06,2,1,07:54,DP160,0,0,
2016-05-06,2,15,07:33,DP40,0,0,
2016-05-06,2,8,05:49,LSB30,1,1,
2016-05-06,2,9,06:01,LSB80,0,0,
2016-05-06,2,3,05:20,SB10,0,0,
2016-05-06,2,5,05:39,SB105,1,0,
2016-05-06,2,6,06:14,SB150,1,0,
2016-05-06,2,7,06:24,SB202,0,0,
2016-05-06,2,4,05:29,SB55,1,0,
2016-05-06,1,9,06:40,SC0,1,0,
2016-05-06,1,12,07:09,SC130,0,0,
2016-05-06,1,13,07:19,SC180,1,0,
2016-05-06,1,10,06:49,SC40,1,0,
2016-05-06,1,11,07:00,SC85,0,0,
2016-05-06,1,14,07:42,WL135,1,0,
2016-05-06,2,14,07:22,WL45,0,0,
2016-05-06,1,15,07:52,WL84,0,0,
2016-05-09,1,16,07:47,AD5,0,0,
2016-05-09,2,10,06:36,ADJ121,1,0,
2016-05-09,2,11,06:25,ADJ160,1,0,
2016-05-09,2,12,06:16,ADJ210,0,0,
2016-05-09,2,13,06:06,ADJ260,0,0,
2016-05-09,2,2,08:07,ADJ40,0,0,
2016-05-09,1,3,07:21,CL100,1,0,
2016-05-09,1,4,07:13,CL140,0,0,
2016-05-09,1,5,07:04,CL190,0,0,
2016-05-09,1,6,06:55,CL235,0,0,
2016-05-09,1,7,06:46,CL285,0,0,
2016-05-09,1,8,06:34,CL335,0,0,
2016-05-09,1,1,07:39,CL5,0,0,
2016-05-09,1,2,07:31,CL55,0,0,
2016-05-09,2,16,05:19,DP110,1,0,
2016-05-09,2,1,05:30,DP160,1,0,
2016-05-09,2,15,05:08,DP40,1,0,
2016-05-09,2,8,07:38,LSB30,0,0,
2016-05-09,2,9,07:48,LSB80,1,0,
2016-05-09,2,3,06:47,SB10,0,0,
2016-05-09,2,5,07:07,SB105,0,0,
2016-05-09,2,6,07:17,SB150,1,0,
2016-05-09,2,7,07:26,SB202,0,0,
2016-05-09,2,4,06:57,SB55,1,0,
2016-05-09,1,9,06:25,SC0,1,0,
2016-05-09,1,12,05:59,SC130,1,0,
2016-05-09,1,13,05:45,SC180,2,0,
2016-05-09,1,10,06:16,SC40,1,0,
2016-05-09,1,11,06:08,SC85,0,0,
2016-05-09,1,14,05:22,WL135,1,0,
2016-05-09,2,14,05:51,WL45,0,0,
2016-05-09,1,15,05:13,WL84,0,0,
2016-05-10,1,16,05:09,AD5,0,0,
2016-05-10,2,10,06:48,ADJ121,1,0,
2016-05-10,2,11,06:57,ADJ160,0,0,
2016-05-10,2,12,07:07,ADJ210,0,0,
2016-05-10,2,13,07:16,ADJ260,1,0,
2016-05-10,2,2,05:10,ADJ40,0,0,
2016-05-10,1,3,05:37,CL100,1,0,
2016-05-10,1,4,05:45,CL140,0,0,
2016-05-10,1,5,05:54,CL190,0,0,
2016-05-10,1,6,06:05,CL235,0,0,
2016-05-10,1,7,06:15,CL285,0,0,
2016-05-10,1,8,06:25,CL335,0,0,
2016-05-10,1,1,05:19,CL5,0,0,
2016-05-10,1,2,05:28,CL55,1,0,
2016-05-10,2,16,07:52,DP110,0,0,
2016-05-10,2,1,08:03,DP160,0,0,
2016-05-10,2,15,07:41,DP40,0,0,
2016-05-10,2,8,06:14,LSB30,1,0,
2016-05-10,2,9,06:27,LSB80,1,0,
2016-05-10,2,3,05:19,SB10,1,1,
2016-05-10,2,5,05:38,SB105,1,0,
2016-05-10,2,6,05:49,SB150,1,0,
2016-05-10,2,7,05:58,SB202,1,0,
2016-05-10,2,4,05:28,SB55,1,0,
2016-05-10,1,9,06:34,SC0,1,0,
2016-05-10,1,12,07:02,SC130,0,0,
2016-05-10,1,13,07:11,SC180,0,0,
2016-05-10,1,10,06:43,SC40,1,0,
2016-05-10,1,11,06:52,SC85,0,0,
2016-05-10,1,14,07:34,WL135,0,0,
2016-05-10,2,14,07:29,WL45,0,0,
2016-05-10,1,15,07:45,WL84,0,0,
2017-04-29,2,10,07:09,ADJ121,1,0,
2017-04-29,2,11,07:20,ADJ160,0,0,
2017-04-29,2,12,07:30,ADJ210,0,0,
2017-04-29,2,13,07:40,ADJ260,0,0,
2017-04-29,2,2,05:33,ADJ40,1,0,
2017-04-29,2,1,05:22,ADJ5,1,0,
2017-04-29,1,3,05:44,CL100,1,0,
2017-04-29,1,4,05:54,CL140,0,0,
2017-04-29,1,5,06:04,CL190,0,0,
2017-04-29,1,6,06:14,CL235,0,0,
2017-04-29,1,7,06:23,CL285,0,0,
2017-04-29,1,8,06:40,CL335,0,0,
2017-04-29,1,1,05:19,CL5,0,0,
2017-04-29,1,2,05:34,CL55,0,1,
2017-04-29,1,16,07:59,DP110,0,0,
2017-04-29,1,17,07:48,DP160,0,0,
2017-04-29,1,15,08:10,DP40,0,0,
2017-04-29,2,8,06:41,LSB30,0,0,
2017-04-29,2,9,06:51,LSB80,1,0,
2017-04-29,2,3,05:43,SB10,1,0,
2017-04-29,2,5,06:05,SB105,1,0,
2017-04-29,2,6,06:16,SB150,1,0,
2017-04-29,2,7,06:28,SB202,0,0,
2017-04-29,2,4,05:55,SB55,0,0,
2017-04-29,1,9,06:49,SC0,0,0,
2017-04-29,1,12,07:18,SC130,0,0,
2017-04-29,1,13,07:30,SC180,0,0,
2017-04-29,1,10,06:59,SC40,1,0,
2017-04-29,1,11,07:09,SC85,0,0,
2017-04-29,1,14,08:21,WL135,1,0,
2017-04-29,2,14,07:50,WL45,0,0,
2017-04-29,2,15,08:04,WL84,0,0,
2017-05-11,2,10,06:59,ADJ121,1,0,
2017-05-11,2,11,07:09,ADJ160,0,0,
2017-05-11,2,12,07:19,ADJ210,0,0,
2017-05-11,2,13,07:32,ADJ260,0,0,
2017-05-11,2,2,05:12,ADJ40,0,0,
2017-05-11,2,1,05:00,ADJ5,0,0,
2017-05-11,1,3,05:20,CL100,0,0,
2017-05-11,1,4,05:29,CL140,0,0,
2017-05-11,1,5,05:38,CL190,0,0,
2017-05-11,1,6,05:49,CL235,0,0,
2017-05-11,1,7,05:59,CL285,0,0,
2017-05-11,1,8,06:10,CL335,0,0,
2017-05-11,1,1,05:00,CL5,0,0,
2017-05-11,1,2,05:10,CL55,1,0,
2017-05-11,1,16,08:00,DP110,0,0,
2017-05-11,1,17,07:15,DP160,0,0,
2017-05-11,1,15,07:48,DP40,1,0,
2017-05-11,2,8,05:58,LSB30,0,0,
2017-05-11,2,9,06:10,LSB80,1,0,
2017-05-11,2,3,05:22,SB10,0,0,
2017-05-11,2,5,05:45,SB105,0,0,
2017-05-11,2,6,06:27,SB150,1,0,
2017-05-11,2,7,06:38,SB202,0,0,
2017-05-11,2,4,05:33,SB55,0,0,
2017-05-11,1,9,06:19,SC0,0,0,
2017-05-11,1,12,06:50,SC130,0,0,
2017-05-11,1,13,06:59,SC180,0,0,
2017-05-11,1,10,06:28,SC40,1,0,
2017-05-11,1,11,06:39,SC85,0,0,
2017-05-11,1,14,07:40,WL135,0,0,
2017-05-11,2,14,07:42,WL45,0,0,
2017-05-11,2,15,07:51,WL84,0,1,
2017-05-12,2,6,05:50,ADJ121,1,0,
2017-05-12,2,5,05:40,ADJ160,0,0,
2017-05-12,2,4,05:31,ADJ210,0,0,
2017-05-12,2,3,05:23,ADJ260,1,0,
2017-05-12,2,14,07:20,ADJ40,0,0,
2017-05-12,2,15,07:29,ADJ5,0,0,
2017-05-12,1,3,07:01,CL100,0,0,
2017-05-12,1,4,06:53,CL140,0,0,
2017-05-12,1,5,06:45,CL190,0,0,
2017-05-12,1,6,06:36,CL235,0,0,
2017-05-12,1,7,06:28,CL285,0,0,
2017-05-12,1,8,06:20,CL335,0,0,
2017-05-12,1,1,07:18,CL5,0,0,
2017-05-12,1,2,07:09,CL55,0,0,
2017-05-12,1,16,05:15,DP110,1,0,
2017-05-12,1,17,05:25,DP160,0,0,
2017-05-12,1,15,05:02,DP40,1,0,
2017-05-12,2,12,06:52,LSB30,0,0,
2017-05-12,2,13,07:02,LSB80,1,0,
2017-05-12,2,7,06:01,SB10,1,0,
2017-05-12,2,9,06:19,SB105,0,0,
2017-05-12,2,10,06:29,SB150,1,0,
2017-05-12,2,11,06:39,SB202,0,0,
2017-05-12,2,8,06:10,SB55,1,0,
2017-05-12,1,9,06:12,SC0,0,0,
2017-05-12,1,12,05:47,SC130,0,0,
2017-05-12,1,13,05:38,SC180,1,0,
2017-05-12,1,10,06:03,SC40,1,0,
2017-05-12,1,11,05:56,SC85,0,0,
2017-05-12,1,14,04:49,WL135,0,0,
2017-05-12,2,2,05:11,WL45,0,0,
2017-05-12,2,1,05:00,WL84,0,0,
